airconditioningtypeid,basementsqft,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,propertycountylandusecode,propertylandusetypeid,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yearbuilt,numberofstories,assessmentyear,taxdelinquencyflag,censustractandblock,taxvaluedollarcnt
0.0,0.0,2.0,2.0,8.0,2.0,1506.0,1506.0,0.0,2.0,2.0,0.0,0,2.0,33583931.0,-117660413.0,7260.0,0.0,42,266.0,12773.0,1286.0,27080.0,96995.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60590320123006.0,264694.0
0.0,0.0,1.0,2.0,5.0,1.0,674.0,674.0,0.0,1.0,0.0,0.0,0,7.0,34076774.0,-118025696.0,3395.0,0.0,0,261.0,51861.0,3101.0,762685.0,96478.0,0.0,0.0,1.0,1939.0,1.0,2016.0,0,60374327001007.0,115205.0
1.0,0.0,3.0,2.0,7.0,3.0,1101.0,1101.0,0.0,3.0,0.0,0.0,0,2.0,34071518.0,-118311199.0,15017.0,0.0,8,266.0,12447.0,3101.0,274517.0,95985.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60372115002002.0,275780.0
1.0,0.0,3.0,2.0,6.0,3.0,1222.0,1222.0,0.0,3.0,0.0,0.0,0,2.0,34083800.0,-118108000.0,28340.0,0.0,8,266.0,33837.0,3101.0,27080.0,96515.0,0.0,0.0,1.0,1975.0,1.0,2016.0,0,60374814011003.0,150967.0
0.0,0.0,2.0,3.0,4.0,2.0,1306.0,1306.0,0.0,2.0,0.0,0.0,0,7.0,33992764.0,-118257731.0,7010.0,0.0,0,261.0,12447.0,3101.0,268496.0,95992.0,0.0,0.0,1.0,1896.0,1.0,2016.0,0,60372294202000.0,151727.0
0.0,0.0,2.0,4.0,8.0,2.0,1417.0,1417.0,0.0,2.0,2.0,464.0,0,2.0,33712915.0,-117985010.0,6200.0,0.0,41,261.0,25218.0,1286.0,27080.0,96965.0,7.0,0.0,1.0,1998.0,1.0,2016.0,0,60590992124012.0,261412.0
1.0,0.0,3.0,4.0,8.0,3.0,2114.0,2114.0,0.0,3.0,0.0,0.0,0,2.0,34216179.0,-118643175.0,9339.0,1.0,1,261.0,12447.0,3101.0,268588.0,96339.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60371344241000.0,760000.0
0.0,0.0,1.0,2.0,4.0,1.0,1188.0,1188.0,0.0,1.0,0.0,0.0,0,7.0,33759859.0,-118137076.0,3152.0,0.0,0,261.0,46298.0,3101.0,113713.0,96237.0,0.0,0.0,1.0,1928.0,1.0,2016.0,0,60375773004011.0,75335.0
0.0,0.0,2.5,2.0,8.0,2.5,2846.0,2846.0,2.0,2.0,2.0,600.0,0,2.0,33599181.0,-117858680.0,9396.0,0.0,41,261.0,53571.0,1286.0,28119.0,96957.0,7.0,1.0,1.0,1997.0,1.0,2016.0,0,60590626423006.0,1038827.0
0.0,1252.0,5.5,6.0,8.0,5.5,4571.0,4571.0,2.0,5.0,2.0,552.0,0,2.0,34356852.0,-119072308.0,94945.0,1.0,33,261.0,26965.0,2061.0,27080.0,97113.0,10.0,1.0,1.0,1930.0,1.0,2016.0,0,61110008002022.0,889044.0
0.0,0.0,3.0,4.0,8.0,3.0,2579.0,2579.0,1.0,3.0,2.0,441.0,0,2.0,34224692.0,-118874441.0,8212.0,0.0,34,261.0,34278.0,2061.0,27080.0,96383.0,9.0,0.0,2.0,1979.0,2.0,2016.0,0,61110063022005.0,662000.0
0.0,0.0,2.0,3.0,8.0,2.0,1173.0,1173.0,0.0,2.0,2.0,400.0,0,2.0,33794653.0,-117978777.0,11439.0,0.0,41,261.0,24832.0,1286.0,27080.0,97048.0,7.0,0.0,1.0,1955.0,1.0,2016.0,0,60590880013004.0,311979.0
0.0,0.0,2.0,2.0,8.0,2.0,916.0,916.0,0.0,2.0,1.0,0.0,0,24.0,33669605.0,-117774099.0,7260.0,0.0,42,266.0,52650.0,1286.0,274828.0,96952.0,5.0,0.0,1.0,1979.0,1.0,2016.0,0,60590525171019.0,191009.0
0.0,0.0,2.5,3.0,8.0,2.5,3256.0,3256.0,1.0,2.0,2.0,631.0,0,2.0,34185694.0,-119227915.0,5350.0,0.0,34,261.0,13150.0,2061.0,27080.0,97106.0,8.0,1.0,2.0,2005.0,2.0,2016.0,0,61110036093015.0,1595088.0
0.0,0.0,2.0,4.0,6.0,2.0,1968.0,1968.0,0.0,2.0,0.0,0.0,0,2.0,33771401.0,-118110037.0,7421.0,1.0,1,261.0,46298.0,3101.0,416317.0,96237.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60375776021012.0,118065.0
1.0,0.0,3.0,3.0,9.0,3.0,2120.0,2120.0,0.0,3.0,0.0,0.0,0,2.0,33773700.0,-118115000.0,2338.0,0.0,9,269.0,46298.0,3101.0,416317.0,96237.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60375776021007.0,609057.0
0.0,0.0,2.5,4.0,8.0,2.5,2108.0,2108.0,0.0,2.0,2.0,460.0,0,2.0,33677679.0,-117976645.0,6065.0,1.0,41,261.0,25218.0,1286.0,27080.0,96964.0,8.0,1.0,2.0,1973.0,2.0,2016.0,0,60590992461003.0,655162.0
1.0,0.0,3.0,3.0,6.0,3.0,1358.0,1358.0,0.0,3.0,0.0,0.0,0,2.0,33785479.0,-118096951.0,5613.0,0.0,0,261.0,46298.0,3101.0,275567.0,96247.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60375745002001.0,359501.0
1.0,0.0,2.0,4.0,6.0,2.0,1419.0,1419.0,0.0,2.0,0.0,0.0,0,2.0,33889574.0,-118071662.0,5561.0,0.0,0,261.0,53636.0,3101.0,27080.0,96193.0,0.0,0.0,1.0,1953.0,1.0,2016.0,0,60375526023005.0,376667.0
1.0,0.0,2.0,4.0,8.0,2.0,1674.0,1674.0,0.0,2.0,0.0,0.0,0,2.0,33777849.0,-118101735.0,6282.0,0.0,0,261.0,46298.0,3101.0,275567.0,96247.0,0.0,0.0,1.0,1959.0,1.0,2016.0,0,60375745002027.0,562348.0
1.0,0.0,2.0,2.0,9.0,2.0,2212.0,2212.0,0.0,2.0,0.0,0.0,0,2.0,33985700.0,-118435000.0,538793.0,1.0,8,266.0,12447.0,3101.0,403184.0,96128.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60372753023002.0,756497.0
0.0,0.0,2.0,3.0,8.0,2.0,1350.0,1350.0,0.0,2.0,0.0,0.0,0,2.0,34034665.0,-118417089.0,6776.0,0.0,0,261.0,12447.0,3101.0,403142.0,96045.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60372693003012.0,1040000.0
1.0,0.0,2.0,3.0,8.0,2.0,1246.0,1246.0,0.0,2.0,0.0,0.0,0,2.0,33960226.0,-118168042.0,7260.0,0.0,8,266.0,16961.0,3101.0,27080.0,96083.0,0.0,0.0,1.0,2008.0,1.0,2016.0,0,60375342011004.0,319263.0
0.0,0.0,4.0,3.0,11.0,4.0,4142.0,4142.0,0.0,4.0,0.0,0.0,0,2.0,34036757.0,-118709518.0,17128.0,1.0,1,261.0,12520.0,3101.0,27080.0,96116.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60378004101075.0,2184494.0
0.0,0.0,2.0,3.0,6.0,2.0,1660.0,1660.0,0.0,2.0,0.0,0.0,0,7.0,34186764.0,-118356249.0,5960.0,0.0,0,261.0,396054.0,3101.0,27080.0,96437.0,0.0,0.0,1.0,1944.0,1.0,2016.0,0,60373111001016.0,75129.0
0.0,0.0,2.0,2.0,4.0,2.0,1032.0,1032.0,0.0,2.0,0.0,0.0,0,7.0,33967985.0,-118189186.0,6083.0,0.0,0,261.0,31134.0,3101.0,27080.0,96083.0,0.0,0.0,1.0,1946.0,1.0,2016.0,0,60375344041002.0,211758.0
0.0,0.0,1.0,2.0,4.0,1.0,840.0,840.0,0.0,1.0,0.0,0.0,0,7.0,33878538.0,-118092741.0,3488.0,0.0,0,261.0,10774.0,3101.0,27080.0,96206.0,0.0,0.0,1.0,1958.0,1.0,2016.0,0,60375546002008.0,122729.0
1.0,0.0,2.0,3.0,6.0,2.0,1300.0,1300.0,0.0,2.0,0.0,0.0,0,2.0,34420185.0,-118476805.0,6466.0,0.0,0,261.0,54311.0,3101.0,37739.0,96374.0,0.0,0.0,1.0,1966.0,1.0,2016.0,0,60379200361002.0,416251.0
1.0,0.0,3.0,3.0,8.0,3.0,1536.0,1536.0,0.0,3.0,0.0,0.0,0,2.0,33884206.0,-118071009.0,1772.0,0.0,9,269.0,10774.0,3101.0,27080.0,96206.0,0.0,0.0,1.0,1974.0,1.0,2016.0,0,60375545131012.0,395023.0
1.0,0.0,2.0,3.0,6.0,2.0,1466.0,1466.0,0.0,2.0,0.0,0.0,0,2.0,34628113.0,-117833239.0,29436.0,0.0,0,261.0,5534.0,3101.0,27080.0,97318.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60379001031038.0,118539.0
1.0,0.0,1.0,1.0,6.0,1.0,529.0,529.0,0.0,1.0,0.0,0.0,0,2.0,34556200.0,-118085000.0,211432.0,0.0,8,266.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60379107152004.0,72000.0
0.0,0.0,1.0,3.0,5.0,1.0,984.0,984.0,0.0,1.0,0.0,0.0,0,7.0,33892033.0,-118357692.0,3780.0,0.0,0,261.0,46178.0,3101.0,27080.0,96111.0,0.0,0.0,1.0,1911.0,1.0,2016.0,0,60376039005005.0,404991.0
0.0,0.0,2.0,3.0,8.0,2.0,1444.0,1444.0,1.0,2.0,2.0,460.0,0,2.0,34228346.0,-118991660.0,6000.0,0.0,34,261.0,51239.0,2061.0,27080.0,97091.0,6.0,0.0,1.0,1977.0,1.0,2016.0,0,61110053062031.0,466852.0
1.0,0.0,2.0,2.0,6.0,2.0,1218.0,1218.0,0.0,2.0,0.0,0.0,0,2.0,33886669.0,-118346704.0,5334.0,1.0,1,261.0,46178.0,3101.0,27080.0,96111.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60376041001002.0,376623.0
1.0,0.0,3.0,3.0,6.0,3.0,1530.0,1530.0,0.0,3.0,0.0,0.0,0,2.0,34152118.0,-117908603.0,1429.0,0.0,9,269.0,37015.0,3101.0,27080.0,96464.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60374006041009.0,255707.0
0.0,0.0,1.0,2.0,5.0,1.0,865.0,865.0,0.0,1.0,0.0,0.0,0,7.0,33999305.0,-118424433.0,5000.0,0.0,0,261.0,12447.0,3101.0,116415.0,96047.0,0.0,0.0,1.0,1926.0,1.0,2016.0,0,60372723022003.0,52963.0
0.0,0.0,2.5,4.0,8.0,2.5,2186.0,2186.0,0.0,2.0,2.0,511.0,0,2.0,33695926.0,-117901076.0,6750.0,1.0,41,261.0,38032.0,1286.0,27080.0,96958.0,8.0,1.0,2.0,1969.0,2.0,2016.0,0,60590639072000.0,626983.0
1.0,0.0,2.0,3.0,8.0,2.0,2367.0,2367.0,0.0,2.0,0.0,0.0,0,2.0,34164137.0,-118431314.0,8617.0,0.0,0,261.0,12447.0,3101.0,27080.0,96424.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60371287021000.0,865265.0
0.0,0.0,2.0,4.0,4.0,2.0,1112.0,1112.0,0.0,2.0,0.0,0.0,0,7.0,34687561.0,-118144707.0,6007.0,0.0,0,261.0,5534.0,3101.0,27080.0,97317.0,0.0,0.0,1.0,1953.0,1.0,2016.0,0,60379007012004.0,123000.0
0.0,0.0,2.0,3.0,8.0,2.0,1302.0,1302.0,0.0,2.0,2.0,423.0,0,2.0,33839718.0,-118029244.0,6000.0,0.0,41,261.0,10608.0,1286.0,27080.0,96180.0,7.0,0.0,1.0,1956.0,1.0,2016.0,0,60591103041009.0,53773.0
0.0,0.0,2.5,2.0,8.0,2.5,1376.0,1376.0,1.0,2.0,2.0,0.0,0,2.0,34251400.0,-118810000.0,7260.0,0.0,40,266.0,27110.0,2061.0,27080.0,97118.0,4.0,1.0,2.0,1987.0,2.0,2016.0,0,61110075141001.0,278470.0
1.0,0.0,3.0,2.0,8.0,3.0,981.0,981.0,0.0,3.0,0.0,0.0,0,2.0,34144900.0,-118743000.0,81129.0,1.0,8,266.0,9840.0,3101.0,27080.0,96336.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60378003271000.0,151728.0
0.0,0.0,2.0,3.0,8.0,2.0,1959.0,1959.0,0.0,2.0,1.0,370.0,0,2.0,33497075.0,-117738861.0,5000.0,0.0,41,261.0,52842.0,1286.0,27080.0,96969.0,5.0,0.0,2.0,1946.0,2.0,2016.0,0,60590423052001.0,159058.0
1.0,0.0,3.0,3.0,8.0,3.0,1942.0,1942.0,0.0,3.0,0.0,0.0,0,2.0,34560452.0,-118102677.0,8485.0,1.0,1,261.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60379105052005.0,146101.0
0.0,0.0,2.0,4.0,8.0,2.0,1945.0,1945.0,0.0,2.0,2.0,506.0,0,2.0,33877308.0,-117856572.0,6825.0,0.0,41,261.0,26531.0,1286.0,27080.0,97068.0,8.0,0.0,1.0,1972.0,1.0,2016.0,0,60590117153019.0,104053.0
0.0,0.0,2.0,4.0,6.0,2.0,1472.0,1472.0,0.0,2.0,0.0,0.0,0,2.0,33868408.0,-118257232.0,3715.0,0.0,0,261.0,10723.0,3101.0,27080.0,96230.0,0.0,0.0,1.0,1966.0,1.0,2016.0,0,60375433212012.0,176773.0
0.0,0.0,2.5,2.0,8.0,2.5,1241.0,1241.0,0.0,2.0,2.0,0.0,0,2.0,33654155.0,-117613955.0,7260.0,0.0,42,266.0,15554.0,1286.0,27080.0,96993.0,0.0,1.0,1.0,1996.0,1.0,2016.0,0,60590320493015.0,185589.0
0.0,0.0,2.0,4.0,8.0,2.0,1879.0,1879.0,1.0,2.0,2.0,400.0,0,2.0,34149330.0,-118842046.0,9135.0,0.0,34,261.0,41673.0,2061.0,27080.0,96384.0,7.0,0.0,1.0,1969.0,1.0,2016.0,0,61110059062023.0,746924.0
0.0,0.0,2.0,2.0,8.0,2.0,1183.0,1183.0,0.0,2.0,0.0,0.0,0,7.0,34064900.0,-118304000.0,18018.0,1.0,10,266.0,12447.0,3101.0,268236.0,96001.0,0.0,0.0,1.0,1961.0,1.0,2016.0,0,60372118022002.0,255041.0
1.0,0.0,2.0,1.0,7.0,2.0,783.0,783.0,0.0,2.0,0.0,0.0,0,2.0,34104300.0,-118348000.0,32021.0,1.0,10,266.0,12447.0,3101.0,274049.0,96027.0,0.0,0.0,1.0,1965.0,1.0,2016.0,0,60371941011016.0,394000.0
0.0,0.0,2.0,3.0,8.0,2.0,1072.0,1072.0,0.0,2.0,2.0,0.0,0,6.0,33847063.0,-117832078.0,7260.0,1.0,42,266.0,16764.0,1286.0,274765.0,97026.0,5.0,0.0,1.0,1972.0,1.0,2016.0,0,60590762021002.0,283504.0
1.0,0.0,3.0,3.0,7.0,3.0,1666.0,1666.0,0.0,3.0,0.0,0.0,0,2.0,34173700.0,-118604000.0,493881.0,1.0,8,266.0,12447.0,3101.0,48570.0,96389.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60371371032013.0,297952.0
1.0,0.0,2.0,4.0,6.0,2.0,1735.0,1735.0,0.0,2.0,0.0,0.0,0,2.0,34282072.0,-118375516.0,9774.0,0.0,0,261.0,12447.0,3101.0,268249.0,96368.0,0.0,0.0,1.0,1967.0,1.0,2016.0,0,60371041242005.0,363934.0
0.0,0.0,1.0,1.0,8.0,1.0,492.0,492.0,0.0,1.0,1.0,0.0,0,2.0,33758083.0,-117840626.0,7260.0,0.0,32,266.0,47568.0,1286.0,27080.0,97001.0,0.0,0.0,1.0,1976.0,1.0,2016.0,0,60590754031006.0,108225.0
1.0,0.0,2.0,2.0,6.0,2.0,1272.0,1272.0,0.0,2.0,0.0,0.0,0,2.0,34150700.0,-118428000.0,12219.0,1.0,8,266.0,12447.0,3101.0,27080.0,96424.0,0.0,0.0,1.0,1967.0,1.0,2016.0,0,60371411012001.0,418000.0
0.0,0.0,2.0,3.0,8.0,2.0,1980.0,1980.0,0.0,2.0,2.0,502.0,0,2.0,33852342.0,-118039383.0,5000.0,0.0,41,261.0,15237.0,1286.0,27080.0,96183.0,7.0,0.0,3.0,1973.0,3.0,2016.0,0,60591101153001.0,93184.0
0.0,0.0,2.0,3.0,6.0,2.0,1155.0,1155.0,0.0,2.0,0.0,0.0,0,2.0,34029079.0,-117891309.0,6919.0,0.0,0,261.0,14542.0,3101.0,27080.0,96525.0,0.0,0.0,1.0,1976.0,1.0,2016.0,0,60374080061007.0,187372.0
1.0,0.0,2.0,2.0,6.0,2.0,952.0,952.0,0.0,2.0,0.0,0.0,0,2.0,34149400.0,-118386000.0,13299.0,1.0,8,266.0,12447.0,3101.0,47880.0,96449.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60371433003006.0,327427.0
0.0,0.0,2.5,4.0,8.0,2.5,1864.0,1864.0,0.0,2.0,2.0,483.0,0,2.0,33885425.0,-118000554.0,7560.0,0.0,41,261.0,10608.0,1286.0,27080.0,96181.0,8.0,1.0,2.0,1965.0,2.0,2016.0,0,60591106071003.0,541000.0
1.0,0.0,2.0,3.0,8.0,2.0,1330.0,1330.0,0.0,2.0,0.0,0.0,0,2.0,34402250.0,-118549716.0,4859.0,0.0,9,269.0,54311.0,3101.0,48200.0,96378.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60379203311002.0,513000.0
1.0,0.0,2.0,3.0,6.0,2.0,1018.0,1018.0,0.0,2.0,0.0,0.0,0,2.0,34402441.0,-118543906.0,3873.0,0.0,9,269.0,54311.0,3101.0,48200.0,96378.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60379203311001.0,364719.0
0.0,0.0,2.0,2.0,8.0,2.0,1155.0,1155.0,0.0,2.0,1.0,152.0,0,2.0,33529900.0,-117773000.0,7260.0,0.0,41,261.0,52842.0,1286.0,27080.0,96969.0,4.0,0.0,1.0,1962.0,1.0,2016.0,0,60590626194040.0,251469.0
1.0,0.0,1.0,1.0,7.0,1.0,663.0,663.0,0.0,1.0,0.0,0.0,0,2.0,34064500.0,-118449000.0,79815.0,1.0,8,266.0,12447.0,3101.0,118920.0,96005.0,0.0,0.0,1.0,1973.0,1.0,2016.0,0,60372653051002.0,436000.0
0.0,0.0,2.5,3.0,8.0,2.5,1790.0,1790.0,0.0,2.0,1.0,399.0,0,2.0,33640608.0,-117590294.0,2508.0,0.0,41,261.0,15554.0,1286.0,27080.0,96993.0,0.0,1.0,1.0,1996.0,1.0,2016.0,0,60590320541026.0,619302.0
0.0,0.0,2.0,3.0,8.0,2.0,1181.0,1181.0,0.0,2.0,2.0,400.0,0,2.0,33876363.0,-117873086.0,9699.0,0.0,41,261.0,26531.0,1286.0,27080.0,97068.0,6.0,0.0,1.0,1955.0,1.0,2016.0,0,60590117121005.0,52240.0
0.0,0.0,2.0,4.0,6.0,2.0,1288.0,1288.0,0.0,2.0,0.0,0.0,0,2.0,33971803.0,-117839110.0,9401.0,0.0,0,261.0,24384.0,3101.0,27080.0,96505.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60374033253005.0,238360.0
0.0,0.0,2.0,2.0,8.0,2.0,2569.0,2569.0,0.0,2.0,0.0,0.0,0,2.0,34148045.0,-118344860.0,12036.0,0.0,0,261.0,396054.0,3101.0,27080.0,96437.0,0.0,0.0,1.0,1941.0,1.0,2016.0,0,60373116001023.0,1319825.0
0.0,0.0,2.0,3.0,8.0,2.0,1793.0,1793.0,1.0,2.0,2.0,460.0,0,2.0,34281779.0,-118749857.0,9207.0,0.0,34,261.0,27110.0,2061.0,27080.0,97118.0,7.0,0.0,1.0,1968.0,1.0,2016.0,0,61110079041004.0,173120.0
1.0,0.0,3.0,4.0,8.0,3.0,1736.0,1736.0,0.0,3.0,0.0,0.0,0,2.0,34459246.0,-118618943.0,6512.0,1.0,1,261.0,10734.0,3101.0,27080.0,96398.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60379201182016.0,445665.0
1.0,0.0,3.0,4.0,8.0,3.0,1963.0,1963.0,0.0,3.0,0.0,0.0,0,2.0,34059341.0,-118112993.0,37426.0,0.0,9,269.0,6021.0,3101.0,27080.0,96497.0,0.0,0.0,1.0,2002.0,1.0,2016.0,0,60374822022000.0,582852.0
0.0,0.0,1.0,2.0,4.0,1.0,953.0,953.0,0.0,1.0,0.0,0.0,0,7.0,33899430.0,-118227570.0,5993.0,0.0,0,261.0,24174.0,3101.0,27080.0,96090.0,0.0,0.0,1.0,1927.0,1.0,2016.0,0,60375426022009.0,288000.0
1.0,0.0,3.0,3.0,6.0,3.0,1223.0,1223.0,0.0,3.0,0.0,0.0,0,2.0,34308900.0,-118438000.0,104106.0,0.0,8,266.0,12447.0,3101.0,34213.0,96368.0,0.0,0.0,1.0,1982.0,1.0,2016.0,0,60371064071000.0,228188.0
0.0,0.0,2.5,4.0,8.0,2.5,2403.0,2403.0,1.0,2.0,1.0,393.0,0,2.0,34268357.0,-119218956.0,3720.0,0.0,34,261.0,34543.0,2061.0,27080.0,97083.0,9.0,1.0,2.0,2002.0,2.0,2016.0,0,61110015024002.0,601000.0
0.0,0.0,1.0,1.0,8.0,1.0,806.0,806.0,1.0,1.0,1.0,0.0,0,2.0,34146100.0,-119198000.0,1742.0,0.0,40,266.0,47198.0,2061.0,27080.0,97109.0,3.0,0.0,1.0,1974.0,1.0,2016.0,0,61110044004031.0,155326.0
0.0,0.0,2.0,3.0,8.0,2.0,1184.0,1184.0,0.0,2.0,2.0,440.0,0,2.0,33570002.0,-117651199.0,5775.0,0.0,41,261.0,12773.0,1286.0,27080.0,96996.0,5.0,0.0,1.0,1975.0,1.0,2016.0,0,60590320393003.0,356510.0
0.0,0.0,2.5,3.0,8.0,2.5,1717.0,1717.0,0.0,2.0,2.0,448.0,0,2.0,33632373.0,-117677254.0,5200.0,0.0,41,261.0,32380.0,1286.0,27080.0,96962.0,7.0,1.0,2.0,1983.0,2.0,2016.0,0,60590320272006.0,626911.0
0.0,0.0,2.0,3.0,6.0,2.0,1066.0,1066.0,0.0,2.0,0.0,0.0,0,2.0,33857400.0,-118163000.0,172790.0,1.0,8,266.0,46298.0,3101.0,276476.0,96239.0,0.0,0.0,1.0,1968.0,1.0,2016.0,0,60375706032000.0,126257.0
0.0,0.0,1.0,2.0,8.0,1.0,1076.0,1076.0,0.0,1.0,0.0,0.0,0,7.0,33881470.0,-118405634.0,2693.0,0.0,0,261.0,19177.0,3101.0,27080.0,96117.0,0.0,0.0,1.0,1952.0,1.0,2016.0,0,60376209044022.0,4385487.0
1.0,0.0,3.0,5.0,8.0,3.0,3027.0,3027.0,0.0,3.0,0.0,0.0,0,2.0,34069728.0,-117833507.0,12241.0,0.0,0,261.0,33836.0,3101.0,27080.0,96513.0,0.0,0.0,1.0,1969.0,1.0,2016.0,0,60374013031029.0,765200.0
0.0,0.0,2.0,2.0,8.0,2.0,1864.0,1864.0,1.0,2.0,2.0,400.0,0,2.0,33848457.0,-118014931.0,6996.0,1.0,41,261.0,10608.0,1286.0,27080.0,96180.0,7.0,0.0,3.0,1956.0,3.0,2016.0,0,60591103023029.0,470804.0
1.0,0.0,3.0,4.0,8.0,3.0,2338.0,2338.0,0.0,3.0,0.0,0.0,0,2.0,34661359.0,-118159914.0,10152.0,1.0,1,261.0,5534.0,3101.0,27080.0,97317.0,0.0,0.0,1.0,1969.0,1.0,2016.0,0,60379007051004.0,214525.0
0.0,0.0,1.0,3.0,8.0,1.0,1263.0,1263.0,1.0,1.0,2.0,600.0,0,2.0,33636536.0,-117906404.0,8103.0,0.0,41,261.0,38032.0,1286.0,27080.0,96959.0,6.0,0.0,1.0,1946.0,1.0,2016.0,0,60590633021003.0,915407.0
1.0,0.0,2.0,2.0,8.0,2.0,1295.0,1295.0,0.0,2.0,0.0,0.0,0,2.0,34150800.0,-118250000.0,37584.0,1.0,8,266.0,45457.0,3101.0,273257.0,96325.0,0.0,0.0,1.0,1977.0,1.0,2016.0,0,60373020022002.0,160265.0
0.0,0.0,1.0,2.0,5.0,1.0,994.0,994.0,0.0,1.0,0.0,0.0,0,7.0,33967961.0,-118240014.0,6776.0,0.0,0,261.0,396053.0,3101.0,27080.0,95982.0,0.0,0.0,1.0,1911.0,1.0,2016.0,0,60375349004001.0,243348.0
0.0,0.0,2.0,2.0,7.0,2.0,1343.0,1343.0,0.0,2.0,0.0,0.0,0,2.0,33715400.0,-118291000.0,14287.0,0.0,8,266.0,12447.0,3101.0,54300.0,96221.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60372976023016.0,445278.0
0.0,0.0,1.0,4.0,6.0,1.0,1356.0,1356.0,0.0,1.0,0.0,0.0,0,7.0,34026203.0,-118344811.0,5199.0,0.0,0,261.0,12447.0,3101.0,268581.0,95997.0,0.0,0.0,1.0,1925.0,1.0,2016.0,0,60372200003002.0,37019.0
0.0,0.0,1.0,4.0,6.0,1.0,1356.0,1356.0,0.0,1.0,0.0,0.0,0,7.0,34026203.0,-118344811.0,5199.0,0.0,0,261.0,12447.0,3101.0,268581.0,95997.0,0.0,0.0,1.0,1925.0,1.0,2016.0,0,60372200003002.0,37019.0
0.0,0.0,2.0,2.0,6.0,2.0,1416.0,1416.0,0.0,2.0,0.0,0.0,0,7.0,33827606.0,-118170276.0,6252.0,0.0,0,261.0,46298.0,3101.0,272968.0,96241.0,0.0,0.0,1.0,1938.0,1.0,2016.0,0,60375719003015.0,74088.0
1.0,0.0,3.0,4.0,8.0,3.0,2362.0,2362.0,0.0,3.0,0.0,0.0,0,2.0,34197405.0,-118635986.0,24277.0,1.0,1,261.0,12447.0,3101.0,268588.0,96342.0,0.0,0.0,1.0,1961.0,1.0,2016.0,0,60371344222021.0,676411.0
0.0,0.0,2.0,3.0,6.0,2.0,1919.0,1919.0,0.0,2.0,0.0,0.0,0,7.0,34053930.0,-118131050.0,6200.0,0.0,0,261.0,6021.0,3101.0,27080.0,96496.0,0.0,0.0,1.0,1947.0,1.0,2016.0,0,60374821021003.0,478505.0
0.0,0.0,2.5,3.0,8.0,2.5,2267.0,2267.0,1.0,2.0,2.0,0.0,0,2.0,34180533.0,-118791033.0,7260.0,0.0,40,266.0,34278.0,2061.0,27080.0,96385.0,7.0,1.0,2.0,1988.0,2.0,2016.0,0,61110074023001.0,530356.0
0.0,0.0,1.0,1.0,5.0,1.0,480.0,480.0,0.0,1.0,0.0,0.0,0,2.0,34011649.0,-118270275.0,4177.0,0.0,0,261.0,12447.0,3101.0,273197.0,95992.0,0.0,0.0,1.0,1920.0,1.0,2016.0,0,60372284103002.0,185790.0
1.0,0.0,4.0,3.0,7.0,4.0,3160.0,3160.0,0.0,4.0,0.0,0.0,0,2.0,34102329.0,-118457941.0,63290.0,1.0,1,261.0,12447.0,3101.0,113688.0,96058.0,0.0,0.0,1.0,1973.0,1.0,2016.0,0,60372621003000.0,296238.0
0.0,0.0,1.0,2.0,4.0,1.0,1212.0,1212.0,0.0,1.0,0.0,0.0,0,7.0,34582175.0,-118109568.0,11792.0,0.0,0,261.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1964.0,1.0,2016.0,0,60379105012002.0,115421.0
